person,number_correct,number_of_items,correct_item_pair,unweighted_proportion_correct,correct_items,formula_weighted_raw_score,formula_max_total_score,weighted_raw_score,max_total_score,normalized_weighted_score,normalized_weighted_percent,minimum_achievable_total_score,maximum_achievable_total_score,maximum_is_true_maximum,normalization_status,scoring_model_status,score_type,response_item_pm00fq01,response_item_pm033q01,response_item_pm034q01t,response_item_pm155q01,response_item_pm155q04t,response_item_pm192q01t,response_item_pm305q01,response_item_pm406q01,response_item_pm406q02,response_item_pm411q01,response_item_pm411q02,response_item_pm423q01,response_item_pm442q02,response_item_pm474q01,response_item_pm496q01t,response_item_pm496q02,response_item_pm564q01,response_item_pm564q02,response_item_pm571q01,response_item_pm603q01t,response_item_pm803q01t,response_item_pm903q03,response_item_pm918q01,response_item_pm918q02,response_item_pm918q05,response_item_pm923q01,response_item_pm923q03,response_item_pm923q04,response_item_pm924q02,response_item_pm995q01,response_item_pm995q02,response_item_pm995q03,contribution_item_pm00fq01,contribution_item_pm033q01,contribution_item_pm034q01t,contribution_item_pm155q01,contribution_item_pm155q04t,contribution_item_pm192q01t,contribution_item_pm305q01,contribution_item_pm406q01,contribution_item_pm406q02,contribution_item_pm411q01,contribution_item_pm411q02,contribution_item_pm423q01,contribution_item_pm442q02,contribution_item_pm474q01,contribution_item_pm496q01t,contribution_item_pm496q02,contribution_item_pm564q01,contribution_item_pm564q02,contribution_item_pm571q01,contribution_item_pm603q01t,contribution_item_pm803q01t,contribution_item_pm903q03,contribution_item_pm918q01,contribution_item_pm918q02,contribution_item_pm918q05,contribution_item_pm923q01,contribution_item_pm923q03,contribution_item_pm923q04,contribution_item_pm924q02,contribution_item_pm995q01,contribution_item_pm995q02,contribution_item_pm995q03
"PISA0328",19,32,"(19,32)",0.59375,"pm033q01|pm034q01t|pm155q01|pm155q04t|pm305q01|pm411q01|pm423q01|pm442q02|pm474q01|pm496q01t|pm496q02|pm564q01|pm803q01t|pm918q01|pm918q02|pm918q05|pm923q01|pm923q03|pm995q03",54.4185057093643,124.967526068713,30.0260209296976,68.9522342511883,0.435461174765053,43.5461174765053,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1.0000984769457,1.96771446709354,1.2942101262835,1.20257572297271,0,1.27673050543826,0,0,1.93071340341164,0,1.11464269391646,2.58139463965431,1.03016645367673,1.62787399540524,1.37082364536879,1.45473339099819,0,0,0,3.04332111700611,0,1,1.25755024269656,1.36924943576479,1.75539915546177,1.51181899463805,0,0,0,0,2.23700446296524
"PISA0340",14,32,"(14,32)",0.4375,"pm033q01|pm155q01|pm155q04t|pm305q01|pm411q01|pm423q01|pm442q02|pm474q01|pm496q01t|pm496q02|pm903q03|pm918q01|pm918q02|pm923q03",38.2398138181966,124.967526068713,21.0992462046846,68.9522342511883,0.305998006211393,30.5998006211393,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1.0000984769457,0,1.2942101262835,1.20257572297271,0,1.27673050543826,0,0,1.93071340341164,0,1.11464269391646,2.58139463965431,1.03016645367673,1.62787399540524,1.37082364536879,0,0,0,0,0,2.90064730427663,1,1.25755024269656,0,0,1.51181899463805,0,0,0,0,0
"PISA0346",15,32,"(15,32)",0.46875,"pm00fq01|pm155q01|pm155q04t|pm192q01t|pm411q02|pm423q01|pm442q02|pm474q01|pm496q02|pm564q02|pm603q01t|pm918q01|pm918q02|pm918q05|pm995q01",43.080246979091,124.967526068713,23.770009495651,68.9522342511883,0.344731534137944,34.4731534137944,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,2.14097710825686,0,0,1.2942101262835,1.20257572297271,2.05942193849789,0,0,0,0,1.60594277149801,1.11464269391646,2.58139463965431,1.03016645367673,0,1.37082364536879,0,1.77401492798991,0,1.49588225934354,0,0,1,1.25755024269656,1.36924943576479,0,0,0,0,2.47315752973098,0,0
"PISA0351",8,32,"(8,32)",0.25,"pm033q01|pm155q01|pm155q04t|pm411q02|pm474q01|pm603q01t|pm918q01|pm923q01",18.8202335520211,124.967526068713,10.3842749661819,68.9522342511883,0.150600993266625,15.0600993266625,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0000984769457,0,1.2942101262835,1.20257572297271,0,0,0,0,0,1.60594277149801,0,0,1.03016645367673,0,0,0,0,0,1.49588225934354,0,0,1,0,0,1.75539915546177,0,0,0,0,0,0
"PISA0355",10,32,"(10,32)",0.3125,"pm033q01|pm155q01|pm305q01|pm442q02|pm496q01t|pm496q02|pm603q01t|pm918q01|pm918q02|pm924q02",27.1711026215945,124.967526068713,14.991960645817,68.9522342511883,0.217425306208386,21.7425306208387,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1.0000984769457,0,1.2942101262835,0,0,1.27673050543826,0,0,0,0,0,2.58139463965431,0,1.62787399540524,1.37082364536879,0,0,0,1.49588225934354,0,0,1,1.25755024269656,0,0,0,0,2.08739675468112,0,0,0
"PISA0371",9,32,"(9,32)",0.28125,"pm033q01|pm155q01|pm155q04t|pm305q01|pm474q01|pm496q01t|pm571q01|pm918q01|pm918q02",20.8814369520101,124.967526068713,11.5215670623482,68.9522342511883,0.167094905443903,16.7094905443903,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0000984769457,0,1.2942101262835,1.20257572297271,0,1.27673050543826,0,0,0,0,0,0,1.03016645367673,1.62787399540524,0,0,0,1.83236153892946,0,0,0,1,1.25755024269656,0,0,0,0,0,0,0,0
"PISA0378",12,32,"(12,32)",0.375,"pm033q01|pm155q01|pm155q04t|pm411q01|pm423q01|pm474q01|pm564q01|pm603q01t|pm918q01|pm918q02|pm995q01|pm995q03",31.6998263535041,124.967526068713,17.4907347629412,68.9522342511883,0.253664510699156,25.3664510699156,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1.0000984769457,0,1.2942101262835,1.20257572297271,0,0,0,0,1.93071340341164,0,1.11464269391646,0,1.03016645367673,0,0,1.45473339099819,0,0,1.49588225934354,0,0,1,1.25755024269656,0,0,0,0,0,2.47315752973098,0,2.23700446296524
"PISA0380",7,32,"(7,32)",0.21875,"pm033q01|pm155q01|pm423q01|pm564q02|pm918q01|pm918q02|pm923q01",16.6664769874352,124.967526068713,9.1959156232939,68.9522342511883,0.13336646336642,13.336646336642,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1.0000984769457,0,1.2942101262835,0,0,0,0,0,0,0,1.11464269391646,0,0,0,0,0,1.77401492798991,0,0,0,0,1,1.25755024269656,0,1.75539915546177,0,0,0,0,0,0
"PISA0406",22,32,"(22,32)",0.6875,"pm00fq01|pm033q01|pm034q01t|pm155q01|pm155q04t|pm192q01t|pm411q02|pm423q01|pm442q02|pm474q01|pm496q01t|pm564q02|pm571q01|pm603q01t|pm918q01|pm918q02|pm918q05|pm923q01|pm923q04|pm924q02|pm995q01|pm995q03",71.1419417620663,124.967526068713,39.2533643561541,68.9522342511883,0.569283429064195,56.9283429064195,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,2.14097710825686,1.0000984769457,1.96771446709354,1.2942101262835,1.20257572297271,2.05942193849789,0,0,0,0,1.60594277149801,1.11464269391646,2.58139463965431,1.03016645367673,1.62787399540524,0,0,1.77401492798991,1.83236153892946,1.49588225934354,0,0,1,1.25755024269656,1.36924943576479,1.75539915546177,0,4.34632965438984,2.08739675468112,2.47315752973098,0,2.23700446296524
"PISA0409",14,32,"(14,32)",0.4375,"pm155q01|pm155q04t|pm411q01|pm411q02|pm423q01|pm496q02|pm571q01|pm803q01t|pm918q01|pm918q05|pm923q01|pm924q02|pm995q01|pm995q03",44.0712351921716,124.967526068713,24.3167983579906,68.9522342511883,0.352661499979916,35.2661499979916,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1.2942101262835,1.20257572297271,0,0,0,0,1.93071340341164,1.60594277149801,1.11464269391646,0,0,0,1.37082364536879,0,0,1.83236153892946,0,3.04332111700611,0,1,0,1.36924943576479,1.75539915546177,0,0,2.08739675468112,2.47315752973098,0,2.23700446296524
"PISA0421",11,32,"(11,32)",0.34375,"pm033q01|pm155q01|pm474q01|pm496q01t|pm903q03|pm918q01|pm918q02|pm918q05|pm924q02|pm995q01|pm995q03",33.1254793270262,124.967526068713,18.2773547824265,68.9522342511883,0.265072698236917,26.5072698236917,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1.0000984769457,0,1.2942101262835,0,0,0,0,0,0,0,0,0,1.03016645367673,1.62787399540524,0,0,0,0,0,0,2.90064730427663,1,1.25755024269656,1.36924943576479,0,0,0,2.08739675468112,2.47315752973098,0,2.23700446296524
"PISA0423",14,32,"(14,32)",0.4375,"pm00fq01|pm155q01|pm155q04t|pm305q01|pm411q01|pm474q01|pm496q01t|pm496q02|pm564q02|pm918q01|pm918q02|pm918q05|pm923q01|pm924q02",38.2732255045568,124.967526068713,21.1176814774079,68.9522342511883,0.306265369160883,30.6265369160883,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,2.14097710825686,0,0,1.2942101262835,1.20257572297271,0,1.27673050543826,0,0,1.93071340341164,0,0,0,1.03016645367673,1.62787399540524,1.37082364536879,0,1.77401492798991,0,0,0,0,1,1.25755024269656,1.36924943576479,1.75539915546177,0,0,2.08739675468112,0,0,0
"PISA0425",18,32,"(18,32)",0.5625,"pm033q01|pm034q01t|pm155q01|pm305q01|pm406q01|pm411q01|pm474q01|pm564q02|pm571q01|pm603q01t|pm903q03|pm918q01|pm918q02|pm918q05|pm923q01|pm923q03|pm924q02|pm995q01",55.7582333174048,124.967526068713,30.7652306649659,68.9522342511883,0.446181780751154,44.6181780751154,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1.0000984769457,1.96771446709354,1.2942101262835,0,0,1.27673050543826,2.80811908860377,0,1.93071340341164,0,0,0,1.03016645367673,0,0,0,1.77401492798991,1.83236153892946,1.49588225934354,0,2.90064730427663,1,1.25755024269656,1.36924943576479,1.75539915546177,1.51181899463805,0,2.08739675468112,2.47315752973098,0,0
"PISA0428",5,32,"(5,32)",0.15625,"pm496q02|pm603q01t|pm923q01|pm923q03|pm995q01",15.5992870132906,124.967526068713,8.60708158454312,68.9522342511883,0.124826725022254,12.4826725022254,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37082364536879,0,0,0,1.49588225934354,0,0,0,0,0,1.75539915546177,1.51181899463805,0,0,2.47315752973098,0,0
"PISA0446",18,32,"(18,32)",0.5625,"pm00fq01|pm155q01|pm192q01t|pm305q01|pm411q01|pm411q02|pm423q01|pm442q02|pm474q01|pm496q01t|pm564q02|pm571q01|pm903q03|pm918q01|pm918q02|pm918q05|pm923q03|pm995q03",55.3585855804312,124.967526068713,30.5447205432995,68.9522342511883,0.442983768039005,44.2983768039005,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,2.14097710825686,0,0,1.2942101262835,0,2.05942193849789,1.27673050543826,0,0,1.93071340341164,1.60594277149801,1.11464269391646,2.58139463965431,1.03016645367673,1.62787399540524,0,0,1.77401492798991,1.83236153892946,0,0,2.90064730427663,1,1.25755024269656,1.36924943576479,0,1.51181899463805,0,0,0,0,2.23700446296524
"PISA0456",12,32,"(12,32)",0.375,"pm033q01|pm155q01|pm155q04t|pm305q01|pm411q02|pm474q01|pm496q01t|pm564q02|pm918q01|pm918q02|pm918q05|pm923q03",28.907852103467,124.967526068713,15.9502316533095,68.9522342511883,0.231322912542672,23.1322912542672,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1.0000984769457,0,1.2942101262835,1.20257572297271,0,1.27673050543826,0,0,0,1.60594277149801,0,0,1.03016645367673,1.62787399540524,0,0,1.77401492798991,0,0,0,0,1,1.25755024269656,1.36924943576479,0,1.51181899463805,0,0,0,0,0
"PISA0458",18,32,"(18,32)",0.5625,"pm033q01|pm155q01|pm155q04t|pm192q01t|pm305q01|pm411q01|pm423q01|pm474q01|pm496q02|pm564q01|pm564q02|pm903q03|pm918q01|pm918q02|pm918q05|pm923q03|pm995q01|pm995q03",51.2133843269633,124.967526068713,28.257559255572,68.9522342511883,0.409813540669787,40.9813540669787,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1.0000984769457,0,1.2942101262835,1.20257572297271,2.05942193849789,1.27673050543826,0,0,1.93071340341164,0,1.11464269391646,0,1.03016645367673,0,1.37082364536879,1.45473339099819,1.77401492798991,0,0,0,2.90064730427663,1,1.25755024269656,1.36924943576479,0,1.51181899463805,0,0,2.47315752973098,0,2.23700446296524
"PISA0470",22,32,"(22,32)",0.6875,"pm033q01|pm155q01|pm155q04t|pm305q01|pm406q01|pm411q01|pm411q02|pm423q01|pm442q02|pm474q01|pm496q02|pm564q01|pm564q02|pm571q01|pm603q01t|pm803q01t|pm918q01|pm918q02|pm918q05|pm923q03|pm924q02|pm995q03",65.7508167382387,124.967526068713,36.2787506527828,68.9522342511883,0.526143221416463,52.6143221416464,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1.0000984769457,0,1.2942101262835,1.20257572297271,0,1.27673050543826,2.80811908860377,0,1.93071340341164,1.60594277149801,1.11464269391646,2.58139463965431,1.03016645367673,0,1.37082364536879,1.45473339099819,1.77401492798991,1.83236153892946,1.49588225934354,3.04332111700611,0,1,1.25755024269656,1.36924943576479,0,1.51181899463805,0,2.08739675468112,0,0,2.23700446296524
"PISA0496",5,32,"(5,32)",0.15625,"pm033q01|pm155q01|pm411q02|pm603q01t|pm918q05",12.2614327777194,124.967526068713,6.76538306983554,68.9522342511883,0.0981169521670568,9.81169521670568,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0000984769457,0,1.2942101262835,0,0,0,0,0,0,1.60594277149801,0,0,0,0,0,0,0,0,1.49588225934354,0,0,0,0,1.36924943576479,0,0,0,0,0,0,0
"PISA0504",6,32,"(6,32)",0.1875,"pm033q01|pm305q01|pm474q01|pm564q01|pm918q01|pm923q03",13.1824194950474,124.967526068713,7.27354782169691,68.9522342511883,0.105486760518881,10.5486760518881,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0000984769457,0,0,0,0,1.27673050543826,0,0,0,0,0,0,1.03016645367673,0,0,1.45473339099819,0,0,0,0,0,1,0,0,0,1.51181899463805,0,0,0,0,0
"PISA0549",9,32,"(9,32)",0.28125,"pm033q01|pm155q04t|pm423q01|pm474q01|pm496q02|pm918q01|pm918q02|pm923q01|pm995q03",21.6910150412439,124.967526068713,11.968260854004,68.9522342511883,0.173573213166732,17.3573213166732,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1.0000984769457,0,0,1.20257572297271,0,0,0,0,0,0,1.11464269391646,0,1.03016645367673,0,1.37082364536879,0,0,0,0,0,0,1,1.25755024269656,0,1.75539915546177,0,0,0,0,0,2.23700446296524
"PISA0569",15,32,"(15,32)",0.46875,"pm00fq01|pm033q01|pm155q01|pm155q04t|pm192q01t|pm305q01|pm411q01|pm496q01t|pm496q02|pm803q01t|pm918q01|pm918q02|pm918q05|pm923q01|pm995q01",44.950789663244,124.967526068713,24.8021024032408,68.9522342511883,0.359699764229371,35.9699764229371,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,2.14097710825686,1.0000984769457,0,1.2942101262835,1.20257572297271,2.05942193849789,1.27673050543826,0,0,1.93071340341164,0,0,0,0,1.62787399540524,1.37082364536879,0,0,0,0,3.04332111700611,0,1,1.25755024269656,1.36924943576479,1.75539915546177,0,0,0,2.47315752973098,0,0
"PISA0586",15,32,"(15,32)",0.46875,"pm033q01|pm155q01|pm305q01|pm411q01|pm423q01|pm474q01|pm496q01t|pm496q02|pm571q01|pm803q01t|pm918q01|pm918q02|pm918q05|pm924q02|pm995q01",42.9683986387033,124.967526068713,23.7082959192554,68.9522342511883,0.343836514896495,34.3836514896495,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1.0000984769457,0,1.2942101262835,0,0,1.27673050543826,0,0,1.93071340341164,0,1.11464269391646,0,1.03016645367673,1.62787399540524,1.37082364536879,0,0,1.83236153892946,0,3.04332111700611,0,1,1.25755024269656,1.36924943576479,0,0,0,2.08739675468112,2.47315752973098,0,0
"PISA0620",22,32,"(22,32)",0.6875,"pm00fq01|pm033q01|pm155q01|pm155q04t|pm305q01|pm411q01|pm411q02|pm423q01|pm442q02|pm474q01|pm496q02|pm571q01|pm803q01t|pm903q03|pm918q01|pm918q02|pm918q05|pm923q01|pm923q03|pm923q04|pm924q02|pm995q01",72.7225945738267,124.967526068713,40.1255072749983,68.9522342511883,0.581931937532637,58.1931937532637,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,2.14097710825686,1.0000984769457,0,1.2942101262835,1.20257572297271,0,1.27673050543826,0,0,1.93071340341164,1.60594277149801,1.11464269391646,2.58139463965431,1.03016645367673,0,1.37082364536879,0,0,1.83236153892946,0,3.04332111700611,2.90064730427663,1,1.25755024269656,1.36924943576479,1.75539915546177,1.51181899463805,4.34632965438984,2.08739675468112,2.47315752973098,0,0
"PISA0621",11,32,"(11,32)",0.34375,"pm033q01|pm034q01t|pm155q04t|pm423q01|pm496q02|pm564q02|pm603q01t|pm918q01|pm918q02|pm918q05|pm923q03",27.3023373272985,124.967526068713,15.06437086673,68.9522342511883,0.218475456674131,21.8475456674131,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1.0000984769457,1.96771446709354,0,1.20257572297271,0,0,0,0,0,0,1.11464269391646,0,0,0,1.37082364536879,0,1.77401492798991,0,1.49588225934354,0,0,1,1.25755024269656,1.36924943576479,0,1.51181899463805,0,0,0,0,0
"PISA0640",22,32,"(22,32)",0.6875,"pm00fq01|pm034q01t|pm155q01|pm192q01t|pm411q01|pm411q02|pm423q01|pm442q02|pm474q01|pm496q01t|pm496q02|pm564q01|pm564q02|pm603q01t|pm903q03|pm918q01|pm918q02|pm918q05|pm923q01|pm923q03|pm924q02|pm995q01",68.514658304615,124.967526068713,37.8037312386445,68.9522342511883,0.548259699619421,54.8259699619421,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,2.14097710825686,0,1.96771446709354,1.2942101262835,0,2.05942193849789,0,0,0,1.93071340341164,1.60594277149801,1.11464269391646,2.58139463965431,1.03016645367673,1.62787399540524,1.37082364536879,1.45473339099819,1.77401492798991,0,1.49588225934354,0,2.90064730427663,1,1.25755024269656,1.36924943576479,1.75539915546177,1.51181899463805,0,2.08739675468112,2.47315752973098,0,0
"PISA0652",24,32,"(24,32)",0.75,"pm00fq01|pm033q01|pm034q01t|pm155q01|pm155q04t|pm305q01|pm411q01|pm411q02|pm423q01|pm442q02|pm474q01|pm496q01t|pm496q02|pm564q01|pm564q02|pm571q01|pm603q01t|pm903q03|pm918q01|pm918q02|pm918q05|pm923q04|pm924q02|pm995q03",75.9368957113073,124.967526068713,41.899033981957,68.9522342511883,0.607653028752073,60.7653028752073,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,2.14097710825686,1.0000984769457,1.96771446709354,1.2942101262835,1.20257572297271,0,1.27673050543826,0,0,1.93071340341164,1.60594277149801,1.11464269391646,2.58139463965431,1.03016645367673,1.62787399540524,1.37082364536879,1.45473339099819,1.77401492798991,1.83236153892946,1.49588225934354,0,2.90064730427663,1,1.25755024269656,1.36924943576479,0,0,4.34632965438984,2.08739675468112,0,0,2.23700446296524
"PISA0671",19,32,"(19,32)",0.59375,"pm033q01|pm034q01t|pm155q01|pm155q04t|pm305q01|pm411q01|pm411q02|pm423q01|pm474q01|pm496q01t|pm496q02|pm571q01|pm603q01t|pm918q01|pm918q02|pm923q03|pm924q02|pm995q01|pm995q03",53.1328827568419,124.967526068713,29.3166640449955,68.9522342511883,0.425173518499733,42.5173518499733,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1.0000984769457,1.96771446709354,1.2942101262835,1.20257572297271,0,1.27673050543826,0,0,1.93071340341164,1.60594277149801,1.11464269391646,0,1.03016645367673,1.62787399540524,1.37082364536879,0,0,1.83236153892946,1.49588225934354,0,0,1,1.25755024269656,0,0,1.51181899463805,0,2.08739675468112,2.47315752973098,0,2.23700446296524
"PISA0683",22,32,"(22,32)",0.6875,"pm00fq01|pm033q01|pm155q01|pm192q01t|pm305q01|pm411q02|pm423q01|pm442q02|pm496q01t|pm496q02|pm564q01|pm564q02|pm571q01|pm903q03|pm918q01|pm918q02|pm918q05|pm923q01|pm923q03|pm924q02|pm995q01|pm995q03",68.3727824408259,124.967526068713,37.7254496393977,68.9522342511883,0.547124397767394,54.7124397767394,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,2.14097710825686,1.0000984769457,0,1.2942101262835,0,2.05942193849789,1.27673050543826,0,0,0,1.60594277149801,1.11464269391646,2.58139463965431,0,1.62787399540524,1.37082364536879,1.45473339099819,1.77401492798991,1.83236153892946,0,0,2.90064730427663,1,1.25755024269656,1.36924943576479,1.75539915546177,1.51181899463805,0,2.08739675468112,2.47315752973098,0,2.23700446296524
"PISA0700",25,32,"(25,32)",0.78125,"pm00fq01|pm033q01|pm034q01t|pm155q01|pm155q04t|pm305q01|pm411q01|pm411q02|pm423q01|pm442q02|pm474q01|pm496q01t|pm496q02|pm564q01|pm564q02|pm571q01|pm603q01t|pm918q01|pm918q02|pm918q05|pm923q01|pm923q03|pm924q02|pm995q01|pm995q03",73.2063644002815,124.967526068713,40.3924327031213,68.9522342511883,0.585803101839665,58.5803101839665,0,68.9522342511883,TRUE,"ok","ok","item_rest",1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,2.14097710825686,1.0000984769457,1.96771446709354,1.2942101262835,1.20257572297271,0,1.27673050543826,0,0,1.93071340341164,1.60594277149801,1.11464269391646,2.58139463965431,1.03016645367673,1.62787399540524,1.37082364536879,1.45473339099819,1.77401492798991,1.83236153892946,1.49588225934354,0,0,1,1.25755024269656,1.36924943576479,1.75539915546177,1.51181899463805,0,2.08739675468112,2.47315752973098,0,2.23700446296524
"PISA0704",12,32,"(12,32)",0.375,"pm033q01|pm034q01t|pm155q01|pm155q04t|pm305q01|pm423q01|pm442q02|pm496q02|pm564q02|pm918q01|pm918q02|pm995q01",33.1899242256126,124.967526068713,18.3129129780907,68.9522342511883,0.265588391398283,26.5588391398283,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.0000984769457,1.96771446709354,1.2942101262835,1.20257572297271,0,1.27673050543826,0,0,0,0,1.11464269391646,2.58139463965431,0,0,1.37082364536879,0,1.77401492798991,0,0,0,0,1,1.25755024269656,0,0,0,0,0,2.47315752973098,0,0
"PISA0726",5,32,"(5,32)",0.15625,"pm033q01|pm155q01|pm155q04t|pm423q01|pm474q01",10.2248822523982,124.967526068713,5.6416934737951,68.9522342511883,0.0818203142372848,8.18203142372848,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000984769457,0,1.2942101262835,1.20257572297271,0,0,0,0,0,0,1.11464269391646,0,1.03016645367673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PISA0735",10,32,"(10,32)",0.3125,"pm033q01|pm034q01t|pm155q01|pm423q01|pm442q02|pm496q01t|pm603q01t|pm918q01|pm918q02|pm923q01",27.3574249071102,124.967526068713,15.0947660568006,68.9522342511883,0.218916271832634,21.8916271832634,0,68.9522342511883,TRUE,"ok","ok","item_rest",0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1.0000984769457,1.96771446709354,1.2942101262835,0,0,0,0,0,0,0,1.11464269391646,2.58139463965431,0,1.62787399540524,0,0,0,0,1.49588225934354,0,0,1,1.25755024269656,0,1.75539915546177,0,0,0,0,0,0
